book,chapter,verse,genre,word_node,word,lex,pos,word_utf8,gloss,lex_clean
Jesaia,3,13,Prophecy,213102,נִצָּ֥ב,NYB[,verb,נִצָּ֥ב,stand,NYB[
Jesaia,3,13,Prophecy,213104,רִ֖יב,RJB[,verb,רִ֖יב,contend,RJB[
Jesaia,3,13,Prophecy,213107,עֹמֵ֖ד,<MD[,verb,עֹמֵ֖ד,stand,<MD[
Jesaia,3,13,Prophecy,213109,דִ֥ין,DJN[,verb,דִ֥ין,judge,DJN[
Jesaia,3,13,Prophecy,213110,עַמִּֽים׃,<M/,subs,עַמִּֽים,people,<M/
Jesaia,3,14,Prophecy,213113,מִשְׁפָּ֣ט,MCPV/,subs,מִשְׁפָּ֣ט,justice,MCPV/
Jesaia,3,14,Prophecy,213114,יָבֹ֔וא,BW>[,verb,יָבֹ֔וא,come,BW>[
Jesaia,3,14,Prophecy,213116,זִקְנֵ֥י,ZQN/,adjv,זִקְנֵ֥י,old,ZQN/
Jesaia,3,14,Prophecy,213117,עַמֹּ֖ו,<M/,subs,עַמֹּ֖ו,people,<M/
Jesaia,3,14,Prophecy,213119,שָׂרָ֑יו,FR/,subs,שָׂרָ֑יו,chief,FR/
Jesaia,3,14,Prophecy,213122,בִּֽעַרְתֶּ֣ם,B<R[,verb,בִּֽעַרְתֶּ֣ם,burn,B<R[
Jesaia,3,14,Prophecy,213124,כֶּ֔רֶם,KRM/,subs,כֶּ֔רֶם,vineyard,KRM/
Jesaia,3,14,Prophecy,213125,גְּזֵלַ֥ת,GZLH/,subs,גְּזֵלַ֥ת,what is robbed,GZLH/
Jesaia,3,14,Prophecy,213127,עָנִ֖י,<NJ/,adjv,עָנִ֖י,humble,<NJ/
Jesaia,3,14,Prophecy,213129,בָתֵּיכֶֽם׃,BJT/,subs,בָתֵּיכֶֽם,house,BJT/
Jesaia,3,15,Prophecy,213132,תְּדַכְּא֣וּ,DK>[,verb,תְּדַכְּא֣וּ,oppress,DK>[
Jesaia,3,15,Prophecy,213133,עַמִּ֔י,<M/,subs,עַמִּ֔י,people,<M/
Jesaia,3,15,Prophecy,213135,פְנֵ֥י,PNH/,subs,פְנֵ֥י,face,PNH/
Jesaia,3,15,Prophecy,213136,עֲנִיִּ֖ים,<NJ/,adjv,עֲנִיִּ֖ים,humble,<NJ/
Jesaia,3,15,Prophecy,213137,תִּטְחָ֑נוּ,VXN[,verb,תִּטְחָ֑נוּ,grind,VXN[
Jesaia,3,15,Prophecy,213138,נְאֻם־,N>M/,subs,נְאֻם,speech,N>M/
Jesaia,3,15,Prophecy,213141,צְבָאֹֽות׃ ס,YB>/,subs,צְבָאֹֽות,service,YB>/
Jesaia,3,16,Prophecy,213143,יֹּ֣אמֶר,>MR[,verb,יֹּ֣אמֶר,say,>MR[
Jesaia,3,16,Prophecy,213145,יַ֚עַן,J<N/,subs,יַ֚עַן,motive,J<N/
Jesaia,3,16,Prophecy,213147,גָֽבְהוּ֙,GBH[,verb,גָֽבְהוּ֙,be high,GBH[
Jesaia,3,16,Prophecy,213148,בְּנֹ֣ות,BT/,subs,בְּנֹ֣ות,daughter,BT/
Jesaia,3,16,Prophecy,213151,תֵּלַ֨כְנָה֙,HLK[,verb,תֵּלַ֨כְנָה֙,walk,HLK[
Jesaia,3,16,Prophecy,213152,נְטוּיֹ֣ות,NVH[,verb,נטוות,extend,NVH[
Jesaia,3,16,Prophecy,213153,גָּרֹ֔ון,GRWN/,subs,גָּרֹ֔ון,throat,GRWN/
Jesaia,3,16,Prophecy,213155,מְשַׂקְּרֹ֖ות,FQR[,verb,מְשַׂקְּרֹ֖ות,seduce,FQR[
Jesaia,3,16,Prophecy,213156,עֵינָ֑יִם,<JN/,subs,עֵינָ֑יִם,eye,<JN/
Jesaia,3,16,Prophecy,213157,הָלֹ֤וךְ,HLK[,verb,הָלֹ֤וךְ,walk,HLK[
Jesaia,3,16,Prophecy,213159,טָפֹף֙,VPP[,verb,טָפֹף֙,trip,VPP[
Jesaia,3,16,Prophecy,213160,תֵּלַ֔כְנָה,HLK[,verb,תֵּלַ֔כְנָה,walk,HLK[
Jesaia,3,16,Prophecy,213163,רַגְלֵיהֶ֖ם,RGL/,subs,רַגְלֵיהֶ֖ם,foot,RGL/
Jesaia,3,16,Prophecy,213164,תְּעַכַּֽסְנָה׃,<KS[,verb,תְּעַכַּֽסְנָה,fetter,<KS[
Jesaia,3,17,Prophecy,213166,שִׂפַּ֣ח,FPX[,verb,שִׂפַּ֣ח,be scabby,FPX[
Jesaia,3,17,Prophecy,213168,קָדְקֹ֖ד,QDQD/,subs,קָדְקֹ֖ד,scalp,QDQD/
Jesaia,3,17,Prophecy,213169,בְּנֹ֣ות,BT/,subs,בְּנֹ֣ות,daughter,BT/
Jesaia,3,17,Prophecy,213173,פָּתְהֵ֥ן,PT=/,subs,פָּתְהֵ֥ן,forehead,PT=/
Jesaia,3,17,Prophecy,213174,יְעָרֶֽה׃ ס,<RH[,verb,יְעָרֶֽה,pour out,<RH[
Jesaia,3,18,Prophecy,213177,יֹּ֨ום,JWM/,subs,יֹּ֨ום,day,JWM/
Jesaia,3,18,Prophecy,213180,יָסִ֣יר,SWR[,verb,יָסִ֣יר,turn aside,SWR[
Jesaia,3,18,Prophecy,213183,תִּפְאֶ֧רֶת,TP>RT/,subs,תִּפְאֶ֧רֶת,splendour,TP>RT/
Jesaia,3,18,Prophecy,213185,עֲכָסִ֛ים,<KS/,subs,עֲכָסִ֛ים,anklet,<KS/
Jesaia,3,18,Prophecy,213188,שְּׁבִיסִ֖ים,CBJS/,subs,שְּׁבִיסִ֖ים,headband,CBJS/
Jesaia,3,18,Prophecy,213191,שַּׂהֲרֹנִֽים׃,FHRNJM/,subs,שַּׂהֲרֹנִֽים,<ornament>,FHRNJM/
Jesaia,3,19,Prophecy,213193,נְּטִיפֹ֥ות,NVPH/,subs,נְּטִיפֹ֥ות,eardrops,NVPH/
Jesaia,3,19,Prophecy,213196,שֵּׁירֹ֖ות,CR==/,subs,שֵּׁירֹ֖ות,bracelet,CR==/
Jesaia,3,19,Prophecy,213199,רְעָלֹֽות׃,R<LH/,subs,רְעָלֹֽות,veil,R<LH/
Jesaia,3,20,Prophecy,213201,פְּאֵרִ֤ים,P>R/,subs,פְּאֵרִ֤ים,headdress,P>R/
Jesaia,3,20,Prophecy,213204,צְּעָדֹות֙,Y<DH/,subs,צְּעָדֹות֙,marching,Y<DH/
Jesaia,3,20,Prophecy,213207,קִּשֻּׁרִ֔ים,QCRJM/,subs,קִּשֻּׁרִ֔ים,bands,QCRJM/
Jesaia,3,20,Prophecy,213209,בָתֵּ֥י,BJT/,subs,בָתֵּ֥י,house,BJT/
Jesaia,3,20,Prophecy,213211,נֶּ֖פֶשׁ,NPC/,subs,נֶּ֖פֶשׁ,soul,NPC/
Jesaia,3,20,Prophecy,213214,לְּחָשִֽׁים׃,LXC/,subs,לְּחָשִֽׁים,whispering,LXC/
Jesaia,3,21,Prophecy,213216,טַּבָּעֹ֖ות,VB<T/,subs,טַּבָּעֹ֖ות,sealing ring,VB<T/
Jesaia,3,21,Prophecy,213218,נִזְמֵ֥י,NZM/,subs,נִזְמֵ֥י,nose-ring,NZM/
Jesaia,3,21,Prophecy,213220,אָֽף׃,>P/,subs,אָֽף,nose,>P/
Jesaia,3,22,Prophecy,213222,מַּֽחֲלָצֹות֙,MXLYWT/,subs,מַּֽחֲלָצֹות֙,robes,MXLYWT/
Jesaia,3,22,Prophecy,213225,מַּ֣עֲטָפֹ֔ות,M<VPT/,subs,מַּ֣עֲטָפֹ֔ות,over-garment?,M<VPT/
Jesaia,3,22,Prophecy,213228,מִּטְפָּחֹ֖ות,MVPXT/,subs,מִּטְפָּחֹ֖ות,cloak,MVPXT/
Jesaia,3,22,Prophecy,213231,חֲרִיטִֽים׃,XRJV/,subs,חֲרִיטִֽים,purse,XRJV/
Jesaia,3,23,Prophecy,213234,גִּלְיֹנִים֙,GLJWN/,subs,גִּלְיֹנִים֙,tablet,GLJWN/
Jesaia,3,23,Prophecy,213237,סְּדִינִ֔ים,SDJN/,subs,סְּדִינִ֔ים,wrapper,SDJN/
Jesaia,3,23,Prophecy,213240,צְּנִיפֹ֖ות,YNJPH/,subs,צְּנִיפֹ֖ות,turban,YNJPH/
Jesaia,3,23,Prophecy,213243,רְדִידִֽים׃,RDJD/,subs,רְדִידִֽים,wrapper,RDJD/
Jesaia,3,24,Prophecy,213245,הָיָה֩,HJH[,verb,הָיָה֩,be,HJH[
Jesaia,3,24,Prophecy,213246,תַ֨חַת,TXT/,subs,תַ֨חַת,under part,TXT/
Jesaia,3,24,Prophecy,213247,בֹּ֜שֶׂם,BFM/,subs,בֹּ֜שֶׂם,balsam-tree,BFM/
Jesaia,3,24,Prophecy,213248,מַ֣ק,MQ/,subs,מַ֣ק,musty smell,MQ/
Jesaia,3,24,Prophecy,213249,יִֽהְיֶ֗ה,HJH[,verb,יִֽהְיֶ֗ה,be,HJH[
Jesaia,3,24,Prophecy,213251,תַ֨חַת,TXT/,subs,תַ֨חַת,under part,TXT/
Jesaia,3,24,Prophecy,213252,חֲגֹורָ֤ה,XGWRH/,subs,חֲגֹורָ֤ה,girdle,XGWRH/
Jesaia,3,24,Prophecy,213253,נִקְפָּה֙,NQPH/,subs,נִקְפָּה֙,rope,NQPH/
Jesaia,3,24,Prophecy,213255,תַ֨חַת,TXT/,subs,תַ֨חַת,under part,TXT/
Jesaia,3,24,Prophecy,213256,מַעֲשֶׂ֤ה,M<FH/,subs,מַעֲשֶׂ֤ה,deed,M<FH/
Jesaia,3,24,Prophecy,213257,מִקְשֶׁה֙,MQCH==/,subs,מִקְשֶׁה֙,hair setting,MQCH==/
Jesaia,3,24,Prophecy,213258,קָרְחָ֔ה,QRXH/,subs,קָרְחָ֔ה,baldness,QRXH/
Jesaia,3,24,Prophecy,213260,תַ֥חַת,TXT/,subs,תַ֥חַת,under part,TXT/
Jesaia,3,24,Prophecy,213261,פְּתִיגִ֖יל,PTJGJL/,subs,פְּתִיגִ֖יל,garment,PTJGJL/
Jesaia,3,24,Prophecy,213262,מַחֲגֹ֣רֶת,MXGRT/,subs,מַחֲגֹ֣רֶת,girding,MXGRT/
Jesaia,3,24,Prophecy,213263,שָׂ֑ק,FQ/,subs,שָׂ֑ק,sack,FQ/
Jesaia,3,24,Prophecy,213264,כִּי־,KJ/,subs,כִּי,branding,KJ/
Jesaia,3,24,Prophecy,213265,תַ֖חַת,TXT/,subs,תַ֖חַת,under part,TXT/
Jesaia,3,24,Prophecy,213266,יֹֽפִי׃,JPJ/,subs,יֹֽפִי,beauty,JPJ/
Jesaia,3,25,Prophecy,213267,מְתַ֖יִךְ,MT/,subs,מְתַ֖יִךְ,man,MT/
Jesaia,3,25,Prophecy,213270,חֶ֣רֶב,XRB/,subs,חֶ֣רֶב,dagger,XRB/
Jesaia,3,25,Prophecy,213271,יִפֹּ֑לוּ,NPL[,verb,יִפֹּ֑לוּ,fall,NPL[
Jesaia,3,25,Prophecy,213273,גְבוּרָתֵ֖ךְ,GBWRH/,subs,גְבוּרָתֵ֖ךְ,strength,GBWRH/
Jesaia,3,25,Prophecy,213276,מִּלְחָמָֽה׃,MLXMH/,subs,מִּלְחָמָֽה,war,MLXMH/
Jesaia,3,26,Prophecy,213278,אָנ֥וּ,>NH=[,verb,אָנ֥וּ,mourn,>NH=[
Jesaia,3,26,Prophecy,213280,אָבְל֖וּ,>BL[,verb,אָבְל֖וּ,mourn,>BL[
Jesaia,3,26,Prophecy,213281,פְּתָחֶ֑יהָ,PTX/,subs,פְּתָחֶ֑יהָ,opening,PTX/
Jesaia,3,26,Prophecy,213283,נִקָּ֖תָה,NQH[,verb,נִקָּ֖תָה,be clean,NQH[
Jesaia,3,26,Prophecy,213286,אָ֥רֶץ,>RY/,subs,אָ֥רֶץ,earth,>RY/
Jesaia,3,26,Prophecy,213287,תֵּשֵֽׁב׃,JCB[,verb,תֵּשֵֽׁב,sit,JCB[
Jesaia,4,1,Prophecy,213289,הֶחֱזִיקוּ֩,XZQ[,verb,הֶחֱזִיקוּ֩,be strong,XZQ[
Jesaia,4,1,Prophecy,213290,שֶׁ֨בַע,CB</,subs,שֶׁ֨בַע,seven,CB</
Jesaia,4,1,Prophecy,213291,נָשִׁ֜ים,>CH/,subs,נָשִׁ֜ים,woman,>CH/
Jesaia,4,1,Prophecy,213293,אִ֣ישׁ,>JC/,subs,אִ֣ישׁ,man,>JC/
Jesaia,4,1,Prophecy,213294,אֶחָ֗ד,>XD/,subs,אֶחָ֗ד,one,>XD/
Jesaia,4,1,Prophecy,213297,יֹּ֤ום,JWM/,subs,יֹּ֤ום,day,JWM/
Jesaia,4,1,Prophecy,213301,אמֹ֔ר,>MR[,verb,אמֹ֔ר,say,>MR[
Jesaia,4,1,Prophecy,213302,לַחְמֵ֣נוּ,LXM/,subs,לַחְמֵ֣נוּ,bread,LXM/
Jesaia,4,1,Prophecy,213303,נֹאכֵ֔ל,>KL[,verb,נֹאכֵ֔ל,eat,>KL[
Jesaia,4,1,Prophecy,213305,שִׂמְלָתֵ֖נוּ,FMLH/,subs,שִׂמְלָתֵ֖נוּ,mantle,FMLH/
Jesaia,4,1,Prophecy,213306,נִלְבָּ֑שׁ,LBC[,verb,נִלְבָּ֑שׁ,clothe,LBC[
Jesaia,4,1,Prophecy,213307,רַ֗ק,RQ,advb,רַ֗ק,only,RQ
Jesaia,4,1,Prophecy,213308,יִקָּרֵ֤א,QR>[,verb,יִקָּרֵ֤א,call,QR>[
Jesaia,4,1,Prophecy,213309,שִׁמְךָ֙,CM/,subs,שִׁמְךָ֙,name,CM/
Jesaia,4,1,Prophecy,213311,אֱסֹ֖ף,>SP[,verb,אֱסֹ֖ף,gather,>SP[
Jesaia,4,1,Prophecy,213312,חֶרְפָּתֵֽנוּ׃ ס,XRPH/,subs,חֶרְפָּתֵֽנוּ,reproach,XRPH/
Jesaia,4,2,Prophecy,213315,יֹּ֣ום,JWM/,subs,יֹּ֣ום,day,JWM/
Jesaia,4,2,Prophecy,213318,יִֽהְיֶה֙,HJH[,verb,יִֽהְיֶה֙,be,HJH[
Jesaia,4,2,Prophecy,213319,צֶ֣מַח,YMX/,subs,צֶ֣מַח,sprout,YMX/
Jesaia,4,2,Prophecy,213322,צְבִ֖י,YBJ/,subs,צְבִ֖י,beauty,YBJ/
Jesaia,4,2,Prophecy,213325,כָבֹ֑וד,KBWD/,subs,כָבֹ֑וד,weight,KBWD/
Jesaia,4,2,Prophecy,213327,פְרִ֤י,PRJ/,subs,פְרִ֤י,fruit,PRJ/
Jesaia,4,2,Prophecy,213329,אָ֨רֶץ֙,>RY/,subs,אָ֨רֶץ֙,earth,>RY/
Jesaia,4,2,Prophecy,213331,גָאֹ֣ון,G>WN/,subs,גָאֹ֣ון,height,G>WN/
Jesaia,4,2,Prophecy,213334,תִפְאֶ֔רֶת,TP>RT/,subs,תִפְאֶ֔רֶת,splendour,TP>RT/
Jesaia,4,2,Prophecy,213336,פְלֵיטַ֖ת,PLJVH/,subs,פְלֵיטַ֖ת,escape,PLJVH/
Jesaia,4,3,Prophecy,213339,הָיָ֣ה׀,HJH[,verb,הָיָ֣ה,be,HJH[
Jesaia,4,3,Prophecy,213341,נִּשְׁאָ֣ר,C>R[,verb,נִּשְׁאָ֣ר,remain,C>R[
Jesaia,4,3,Prophecy,213346,נֹּותָר֙,JTR[,verb,נֹּותָר֙,remain,JTR[
Jesaia,4,3,Prophecy,213349,קָדֹ֖ושׁ,QDWC/,adjv,קָדֹ֖ושׁ,holy,QDWC/
Jesaia,4,3,Prophecy,213350,יֵאָ֣מֶר,>MR[,verb,יֵאָ֣מֶר,say,>MR[
Jesaia,4,3,Prophecy,213352,כָּל־,KL/,subs,כָּל,whole,KL/
Jesaia,4,3,Prophecy,213354,כָּת֥וּב,KTB[,verb,כָּת֥וּב,write,KTB[
Jesaia,4,3,Prophecy,213357,חַיִּ֖ים,XJJM/,subs,חַיִּ֖ים,life,XJJM/
Jesaia,4,4,Prophecy,213361,רָחַ֣ץ,RXY[,verb,רָחַ֣ץ,wash,RXY[
Jesaia,4,4,Prophecy,213364,צֹאַ֣ת,Y>H=/,subs,צֹאַ֣ת,vomit,Y>H=/
Jesaia,4,4,Prophecy,213365,בְּנֹות־,BT/,subs,בְּנֹות,daughter,BT/
Jesaia,4,4,Prophecy,213369,דְּמֵ֥י,DM/,subs,דְּמֵ֥י,blood,DM/
Jesaia,4,4,Prophecy,213371,יָדִ֣יחַ,DWX[,verb,יָדִ֣יחַ,rinse,DWX[
Jesaia,4,4,Prophecy,213373,קִּרְבָּ֑הּ,QRB/,subs,קִּרְבָּ֑הּ,interior,QRB/
Jesaia,4,4,Prophecy,213375,ר֥וּחַ,RWX/,subs,ר֥וּחַ,wind,RWX/
Jesaia,4,4,Prophecy,213376,מִשְׁפָּ֖ט,MCPV/,subs,מִשְׁפָּ֖ט,justice,MCPV/
Jesaia,4,4,Prophecy,213379,ר֥וּחַ,RWX/,subs,ר֥וּחַ,wind,RWX/
Jesaia,4,4,Prophecy,213380,בָּעֵֽר׃,B<R[,verb,בָּעֵֽר,burn,B<R[
Jesaia,4,5,Prophecy,213382,בָרָ֣א,BR>[,verb,בָרָ֣א,create,BR>[
Jesaia,4,5,Prophecy,213385,כָּל־,KL/,subs,כָּל,whole,KL/
Jesaia,4,5,Prophecy,213386,מְכֹ֨ון,MKWN/,subs,מְכֹ֨ון,site,MKWN/
Jesaia,4,5,Prophecy,213387,הַר־,HR/,subs,הַר,mountain,HR/
Jesaia,4,5,Prophecy,213391,מִקְרָאֶ֗הָ,MQR>/,subs,מִקְרָאֶ֗הָ,convocation,MQR>/
Jesaia,4,5,Prophecy,213392,עָנָ֤ן׀,<NN/,subs,עָנָ֤ן,cloud,<NN/
Jesaia,4,5,Prophecy,213393,יֹומָם֙,JWMM,advb,יֹומָם֙,by day,JWMM
Jesaia,4,5,Prophecy,213395,עָשָׁ֔ן,<CN/,subs,עָשָׁ֔ן,smoke,<CN/
Jesaia,4,5,Prophecy,213397,נֹ֛גַהּ,NGH/,subs,נֹ֛גַהּ,brightness,NGH/
Jesaia,4,5,Prophecy,213398,אֵ֥שׁ,>C/,subs,אֵ֥שׁ,fire,>C/
Jesaia,4,5,Prophecy,213399,לֶהָבָ֖ה,LHBH/,subs,לֶהָבָ֖ה,flame,LHBH/
Jesaia,4,5,Prophecy,213400,לָ֑יְלָה,LJLH/,subs,לָ֑יְלָה,night,LJLH/
Jesaia,4,5,Prophecy,213403,כָּל־,KL/,subs,כָּל,whole,KL/
Jesaia,4,5,Prophecy,213404,כָּבֹ֖וד,KBWD/,subs,כָּבֹ֖וד,weight,KBWD/
Jesaia,4,5,Prophecy,213405,חֻפָּֽה׃,XPH/,subs,חֻפָּֽה,balcony,XPH/
Jesaia,4,6,Prophecy,213407,סֻכָּ֛ה,SKH/,subs,סֻכָּ֛ה,cover of foliage,SKH/
Jesaia,4,6,Prophecy,213408,תִּהְיֶ֥ה,HJH[,verb,תִּהְיֶ֥ה,be,HJH[
Jesaia,4,6,Prophecy,213410,צֵל־,YL/,subs,צֵל,shadow,YL/
Jesaia,4,6,Prophecy,213411,יֹומָ֖ם,JWMM,advb,יֹומָ֖ם,by day,JWMM
Jesaia,4,6,Prophecy,213413,חֹ֑רֶב,XRB=/,subs,חֹ֑רֶב,dryness,XRB=/
Jesaia,4,6,Prophecy,213416,מַחְסֶה֙,MXSH/,subs,מַחְסֶה֙,refuge,MXSH/
Jesaia,4,6,Prophecy,213419,מִסְתֹּ֔ור,MSTWR/,subs,מִסְתֹּ֔ור,shelter,MSTWR/
Jesaia,4,6,Prophecy,213421,זֶּ֖רֶם,ZRM/,subs,זֶּ֖רֶם,rain,ZRM/
Jesaia,4,6,Prophecy,213424,מָּטָֽר׃ פ,MVR/,subs,מָּטָֽר,rain,MVR/
Jesaia,5,1,Prophecy,213425,אָשִׁ֤ירָה,CJR[,verb,אָשִׁ֤ירָה,sing,CJR[
Jesaia,5,1,Prophecy,213428,ידִידִ֔י,JDJD/,adjv,ידִידִ֔י,beloved,JDJD/
Jesaia,5,1,Prophecy,213429,שִׁירַ֥ת,CJRH/,subs,שִׁירַ֥ת,song,CJRH/
Jesaia,5,1,Prophecy,213430,דֹּודִ֖י,DWD/,subs,דֹּודִ֖י,beloved one,DWD/
Jesaia,5,1,Prophecy,213432,כַרְמֹ֑ו,KRM/,subs,כַרְמֹ֑ו,vineyard,KRM/
Jesaia,5,1,Prophecy,213433,כֶּ֛רֶם,KRM/,subs,כֶּ֛רֶם,vineyard,KRM/
Jesaia,5,1,Prophecy,213434,הָיָ֥ה,HJH[,verb,הָיָ֥ה,be,HJH[
Jesaia,5,1,Prophecy,213436,ידִידִ֖י,JDJD/,adjv,ידִידִ֖י,beloved,JDJD/
Jesaia,5,1,Prophecy,213438,קֶ֥רֶן,QRN/,subs,קֶ֥רֶן,horn,QRN/
Jesaia,5,1,Prophecy,213439,בֶּן־,BN/,subs,בֶּן,son,BN/
Jesaia,5,1,Prophecy,213440,שָֽׁמֶן׃,CMN/,subs,שָֽׁמֶן,oil,CMN/
Jesaia,5,2,Prophecy,213442,יְעַזְּקֵ֣הוּ,<ZQ[,verb,יְעַזְּקֵ֣הוּ,dig,<ZQ[
Jesaia,5,2,Prophecy,213444,יְסַקְּלֵ֗הוּ,SQL[,verb,יְסַקְּלֵ֗הוּ,stone,SQL[
Jesaia,5,2,Prophecy,213446,יִּטָּעֵ֨הוּ֙,NV<[,verb,יִּטָּעֵ֨הוּ֙,plant,NV<[
Jesaia,5,2,Prophecy,213447,שֹׂרֵ֔ק,FRQ/,subs,שֹׂרֵ֔ק,grape,FRQ/
Jesaia,5,2,Prophecy,213449,יִּ֤בֶן,BNH[,verb,יִּ֤בֶן,build,BNH[
Jesaia,5,2,Prophecy,213450,מִגְדָּל֙,MGDL/,subs,מִגְדָּל֙,tower,MGDL/
Jesaia,5,2,Prophecy,213452,תֹוכֹ֔ו,TWK/,subs,תֹוכֹ֔ו,midst,TWK/
Jesaia,5,2,Prophecy,213454,גַם־,GM,advb,גַם,even,GM
Jesaia,5,2,Prophecy,213455,יֶ֖קֶב,JQB/,subs,יֶ֖קֶב,pit,JQB/
Jesaia,5,2,Prophecy,213456,חָצֵ֣ב,XYB[,verb,חָצֵ֣ב,hew,XYB[
Jesaia,5,2,Prophecy,213459,יְקַ֛ו,QWH[,verb,יְקַ֛ו,wait for,QWH[
Jesaia,5,2,Prophecy,213461,עֲשֹׂ֥ות,<FH[,verb,עֲשֹׂ֥ות,make,<FH[
Jesaia,5,2,Prophecy,213462,עֲנָבִ֖ים,<NB/,subs,עֲנָבִ֖ים,grape,<NB/
Jesaia,5,2,Prophecy,213464,יַּ֥עַשׂ,<FH[,verb,יַּ֥עַשׂ,make,<FH[
Jesaia,5,2,Prophecy,213465,בְּאֻשִֽׁים׃,B>C=/,subs,בְּאֻשִֽׁים,rotten berry,B>C=/
Jesaia,5,3,Prophecy,213467,עַתָּ֛ה,<TH,advb,עַתָּ֛ה,now,<TH
Jesaia,5,3,Prophecy,213468,יֹושֵׁ֥ב,JCB[,verb,יֹושֵׁ֥ב,sit,JCB[
Jesaia,5,3,Prophecy,213471,אִ֣ישׁ,>JC/,subs,אִ֣ישׁ,man,>JC/
Jesaia,5,3,Prophecy,213473,שִׁפְטוּ־,CPV[,verb,שִׁפְטוּ,judge,CPV[
Jesaia,5,3,Prophecy,213475,בֵּינִ֖י,BJN/,subs,בֵּינִ֖י,interval,BJN/
Jesaia,5,3,Prophecy,213477,בֵ֥ין,BJN/,subs,בֵ֥ין,interval,BJN/
Jesaia,5,3,Prophecy,213478,כַּרְמִֽי׃,KRM/,subs,כַּרְמִֽי,vineyard,KRM/
Jesaia,5,4,Prophecy,213481,עֲשֹׂ֥ות,<FH[,verb,עֲשֹׂ֥ות,make,<FH[
Jesaia,5,4,Prophecy,213482,עֹוד֙,<WD/,subs,עֹוד֙,duration,<WD/
Jesaia,5,4,Prophecy,213484,כַרְמִ֔י,KRM/,subs,כַרְמִ֔י,vineyard,KRM/
Jesaia,5,4,Prophecy,213487,עָשִׂ֖יתִי,<FH[,verb,עָשִׂ֖יתִי,make,<FH[
Jesaia,5,4,Prophecy,213490,קִוֵּ֛יתִי,QWH[,verb,קִוֵּ֛יתִי,wait for,QWH[
Jesaia,5,4,Prophecy,213492,עֲשֹׂ֥ות,<FH[,verb,עֲשֹׂ֥ות,make,<FH[
Jesaia,5,4,Prophecy,213493,עֲנָבִ֖ים,<NB/,subs,עֲנָבִ֖ים,grape,<NB/
Jesaia,5,4,Prophecy,213495,יַּ֥עַשׂ,<FH[,verb,יַּ֥עַשׂ,make,<FH[
Jesaia,5,4,Prophecy,213496,בְּאֻשִֽׁים׃,B>C=/,subs,בְּאֻשִֽׁים,rotten berry,B>C=/
Jesaia,5,5,Prophecy,213498,עַתָּה֙,<TH,advb,עַתָּה֙,now,<TH
Jesaia,5,5,Prophecy,213499,אֹודִֽיעָה־,JD<[,verb,אֹודִֽיעָה,know,JD<[
Jesaia,5,5,Prophecy,213505,עֹשֶׂ֖ה,<FH[,verb,עֹשֶׂ֖ה,make,<FH[
Jesaia,5,5,Prophecy,213507,כַרְמִ֑י,KRM/,subs,כַרְמִ֑י,vineyard,KRM/
Jesaia,5,5,Prophecy,213508,הָסֵ֤ר,SWR[,verb,הָסֵ֤ר,turn aside,SWR[
Jesaia,5,5,Prophecy,213509,מְשׂוּכָּתֹו֙,MFWKH/,subs,מְשׂוּכָּתֹו֙,hedge,MFWKH/
Jesaia,5,5,Prophecy,213511,הָיָ֣ה,HJH[,verb,הָיָ֣ה,be,HJH[
Jesaia,5,5,Prophecy,213513,בָעֵ֔ר,B<R[,verb,בָעֵ֔ר,burn,B<R[
Jesaia,5,5,Prophecy,213514,פָּרֹ֥ץ,PRY[,verb,פָּרֹ֥ץ,break,PRY[
Jesaia,5,5,Prophecy,213515,גְּדֵרֹ֖ו,GDR/,subs,גְּדֵרֹ֖ו,wall,GDR/
Jesaia,5,5,Prophecy,213517,הָיָ֥ה,HJH[,verb,הָיָ֥ה,be,HJH[
Jesaia,5,5,Prophecy,213519,מִרְמָֽס׃,MRMS/,subs,מִרְמָֽס,trampled land,MRMS/
Jesaia,5,6,Prophecy,213521,אֲשִׁיתֵ֣הוּ,CJT[,verb,אֲשִׁיתֵ֣הוּ,put,CJT[
Jesaia,5,6,Prophecy,213522,בָתָ֗ה,BTH=/,subs,בָתָ֗ה,<uncertain>,BTH=/
Jesaia,5,6,Prophecy,213524,יִזָּמֵר֙,ZMR=[,verb,יִזָּמֵר֙,prune,ZMR=[
Jesaia,5,6,Prophecy,213527,יֵעָדֵ֔ר,<DR=[,verb,יֵעָדֵ֔ר,weed,<DR=[
Jesaia,5,6,Prophecy,213529,עָלָ֥ה,<LH[,verb,עָלָ֥ה,ascend,<LH[
Jesaia,5,6,Prophecy,213530,שָׁמִ֖יר,CMJR/,subs,שָׁמִ֖יר,thorn-bush,CMJR/
Jesaia,5,6,Prophecy,213532,שָׁ֑יִת,CJT/,subs,שָׁ֑יִת,weed,CJT/
Jesaia,5,6,Prophecy,213536,עָבִים֙,<B/,subs,עָבִים֙,cloud,<B/
Jesaia,5,6,Prophecy,213537,אֲצַוֶּ֔ה,YWH[,verb,אֲצַוֶּ֔ה,command,YWH[
Jesaia,5,6,Prophecy,213539,הַמְטִ֥יר,MVR[,verb,הַמְטִ֥יר,rain,MVR[
Jesaia,5,6,Prophecy,213541,מָטָֽר׃,MVR/,subs,מָטָֽר,rain,MVR/
Jesaia,5,7,Prophecy,213543,כֶ֜רֶם,KRM/,subs,כֶ֜רֶם,vineyard,KRM/
